Date,Open,High,Low,Close,Adj Close,Volume
14/2/2018,40.759998,41.884998,40.720001,41.842499,40.369492,162579600
15/2/2018,42.447498,43.272499,42.25,43.247501,41.725037,204588800
16/2/2018,43.09,43.705002,42.942501,43.107498,41.589962,160704400
20/2/2018,43.012501,43.564999,42.855,42.962502,41.450069,135722000
21/2/2018,43.2075,43.529999,42.752499,42.767502,41.261936,149886400
22/2/2018,42.950001,43.487499,42.927502,43.125,41.60685,123967600
23/2/2018,43.4175,43.912498,43.384998,43.875,42.330452,135249600
26/2/2018,44.087502,44.8475,44.052502,44.7425,43.167404,152648800
27/2/2018,44.775002,45.119999,44.540001,44.5975,43.027515,155712400
28/2/2018,44.814999,45.154999,44.512501,44.529999,42.962379,151128400
1/3/2018,44.634998,44.945,43.165001,43.75,42.209846,195208000
2/3/2018,43.200001,44.075001,43.112499,44.052502,42.501698,153816000
5/3/2018,43.802502,44.435001,43.630001,44.205002,42.648827,113605600
6/3/2018,44.477501,44.5625,44.032501,44.1675,42.612656,95154000
7/3/2018,43.735001,43.962502,43.567501,43.7575,42.217075,126814000
8/3/2018,43.869999,44.279999,43.767502,44.235001,42.677765,95096400
9/3/2018,44.490002,45,44.3475,44.994999,43.411015,128740800
12/3/2018,45.072498,45.5975,45.052502,45.43,43.830696,128828400
13/3/2018,45.647499,45.875,44.810001,44.9925,43.408604,126774000
14/3/2018,45.080002,45.130001,44.452499,44.610001,43.039566,117473600
15/3/2018,44.625,45.060001,44.517502,44.662498,43.090221,90975200
16/3/2018,44.662498,44.779999,44.404999,44.505001,42.938263,157618800
19/3/2018,44.330002,44.3675,43.415001,43.825001,42.2822,133787200
20/3/2018,43.810001,44.200001,43.735001,43.810001,42.267731,78597600
21/3/2018,43.759998,43.772499,42.814999,42.817501,41.310173,148219600
22/3/2018,42.5,43.169998,42.150002,42.212502,40.726467,165963200
23/3/2018,42.0975,42.48,41.235001,41.235001,39.783379,164115200
26/3/2018,42.017502,43.275002,41.610001,43.192501,41.67197,150164800
27/3/2018,43.419998,43.787498,41.73,42.084999,40.603455,163690400
28/3/2018,41.8125,42.505001,41.297501,41.619999,40.154827,166674000
29/3/2018,41.952499,42.9375,41.724998,41.945,40.468391,153594000
2/4/2018,41.66,42.235001,41.1175,41.669998,40.203072,150347200
3/4/2018,41.91,42.1875,41.220001,42.0975,40.61552,121112000
4/4/2018,41.220001,43.002499,41.192501,42.9025,41.392178,138422000
5/4/2018,43.145,43.557499,43.02,43.200001,41.679203,107732800
6/4/2018,42.7425,43.119999,42.049999,42.095001,40.613106,140021200
9/4/2018,42.470001,43.272499,42.462502,42.512501,41.015907,116070800
10/4/2018,43.25,43.5,42.8825,43.3125,41.78775,113634400
11/4/2018,43.057499,43.48,42.924999,43.110001,41.592369,89726400
12/4/2018,43.352501,43.75,43.259998,43.535,42.002415,91557200
13/4/2018,43.695,43.959999,43.462502,43.682499,42.144722,100497200
16/4/2018,43.7575,44.047501,43.7075,43.955002,42.407627,86313600
17/4/2018,44.122501,44.735001,44.102501,44.560001,42.991322,106421600
18/4/2018,44.452499,44.705002,44.220001,44.459999,42.894844,83018000
19/4/2018,43.439999,43.8475,43.165001,43.200001,41.679203,139235200
20/4/2018,42.650002,42.805,41.357498,41.43,39.971523,261964400
23/4/2018,41.7075,41.73,41.022499,41.310001,39.85574,146062000
24/4/2018,41.4175,41.5825,40.305,40.735001,39.300983,134768000
25/4/2018,40.654999,41.355,40.602501,40.912498,39.472229,113528400
26/4/2018,41.029999,41.432499,40.842499,41.055,39.609722,111852000
27/4/2018,41,41.0825,40.157501,40.580002,39.151443,142623200
30/4/2018,40.532501,41.814999,40.459999,41.314999,39.860565,169709600
1/5/2018,41.602501,42.299999,41.317501,42.275002,40.78677,214277600
2/5/2018,43.807499,44.4375,43.450001,44.142502,42.588531,266157600
3/5/2018,43.970001,44.375,43.610001,44.2225,42.665707,136272800
4/5/2018,44.5625,46.0625,44.5425,45.9575,44.339626,224805200
7/5/2018,46.294998,46.9175,46.1875,46.290001,44.660423,169805600
8/5/2018,46.247501,46.555,45.9175,46.512501,44.875103,113611200
9/5/2018,46.637501,46.849998,46.305,46.84,45.191067,92844800
10/5/2018,46.935001,47.592499,46.912498,47.509998,45.837475,111957200
11/5/2018,47.372501,47.514999,46.862499,47.147499,45.663143,104848800
14/5/2018,47.252499,47.3825,46.965,47.037498,45.556606,83115200
15/5/2018,46.695,46.767502,46.275002,46.610001,45.142567,94780800
16/5/2018,46.517502,47.115002,46.5,47.044998,45.563873,76732400
17/5/2018,47,47.227501,46.59,46.747501,45.275738,69176000
18/5/2018,46.797501,46.952499,46.532501,46.577499,45.111092,73190800
21/5/2018,47,47.317501,46.727501,46.907501,45.430706,73603200
22/5/2018,47.095001,47.220001,46.695,46.790001,45.316906,60962800
23/5/2018,46.587502,47.125,46.439999,47.09,45.60746,80233600
24/5/2018,47.192501,47.209999,46.552502,47.037498,45.556606,92936000
25/5/2018,47.057499,47.412498,46.912498,47.145,45.660728,69844000
29/5/2018,46.900002,47.1875,46.717499,46.974998,45.496067,90056400
30/5/2018,46.93,47,46.695,46.875,45.399216,74762000
31/5/2018,46.805,47.057499,46.535,46.717499,45.246677,109931200
1/6/2018,46.997501,47.564999,46.9375,47.560001,46.062668,93770000
4/6/2018,47.91,48.355,47.837502,47.9575,46.447643,105064800
5/6/2018,48.267502,48.485001,48.09,48.327499,46.805992,86264000
6/6/2018,48.407501,48.52,47.98,48.494999,46.96822,83734400
7/6/2018,48.535,48.549999,48.084999,48.365002,46.842308,85388800
8/6/2018,47.7925,48,47.442501,47.924999,46.416172,106627200
11/6/2018,47.837502,47.9925,47.552502,47.807499,46.302372,73234000
12/6/2018,47.8475,48.1525,47.787498,48.07,46.556599,67644400
13/6/2018,48.105,48.220001,47.610001,47.674999,46.174034,86553600
14/6/2018,47.887501,47.892502,47.555,47.700001,46.19825,86440400
15/6/2018,47.5075,47.540001,47.064999,47.209999,45.723675,246876800
18/6/2018,46.970001,47.305,46.799999,47.185001,45.699455,73939600
19/6/2018,46.285,46.5825,45.862499,46.422501,44.960968,134314000
20/6/2018,46.587502,46.799999,46.432499,46.625,45.157097,82514800
21/6/2018,46.8125,47.087502,46.235001,46.365002,44.905289,102847600
22/6/2018,46.529999,46.537498,46.174999,46.23,44.774529,108801600
25/6/2018,45.849998,46.23,45.182499,45.5425,44.108677,126652400
26/6/2018,45.747501,46.6325,45.634998,46.107498,44.655884,98276800
27/6/2018,46.307499,46.82,46.0075,46.040001,44.590508,101141200
28/6/2018,46.025002,46.552502,45.950001,46.375,44.91497,69460800
29/6/2018,46.572498,46.797501,45.727501,46.2775,44.820538,90950800
2/7/2018,45.955002,46.825001,45.855,46.794998,45.321751,70925200
3/7/2018,46.947498,46.987499,45.884998,45.98,44.532402,55819200
5/7/2018,46.314999,46.602501,46.07,46.349998,44.890747,66416800
6/7/2018,46.355,47.107498,46.299999,46.9925,45.513023,69940800
9/7/2018,47.375,47.669998,47.325001,47.645,46.144978,79026400
10/7/2018,47.677502,47.82,47.544998,47.587502,46.089294,63756400
11/7/2018,47.125,47.445,46.9025,46.970001,45.491234,75326000
12/7/2018,47.3825,47.852501,47.327499,47.7575,46.253941,72164400
13/7/2018,47.77,47.959999,47.724998,47.8325,46.326584,50055600
16/7/2018,47.880001,48.162498,47.605,47.727501,46.224888,60172400
17/7/2018,47.4375,47.967499,47.299999,47.862499,46.35564,62138000
18/7/2018,47.945,47.950001,47.482498,47.599998,46.101398,65573600
19/7/2018,47.422501,48.137501,47.422501,47.970001,46.459751,81147200
20/7/2018,47.945,48.107498,47.5425,47.860001,46.353214,82704800
23/7/2018,47.669998,47.990002,47.389999,47.9025,46.394367,63957600
24/7/2018,48.112499,48.415001,48.012501,48.25,46.73093,74791600
25/7/2018,48.264999,48.712502,48.107498,48.705002,47.171604,66839600
26/7/2018,48.6525,48.990002,48.4025,48.552502,47.023903,76304000
27/7/2018,48.747501,48.797501,47.525002,47.744999,46.241833,96096000
30/7/2018,47.974998,48.049999,47.267502,47.477501,45.98275,84118000
31/7/2018,47.575001,48.035,47.334999,47.572498,46.07476,157492000
1/8/2018,49.782501,50.439999,49.327499,50.375,48.789028,271742800
2/8/2018,50.145,52.095001,50.087502,51.8475,50.215172,249616000
3/8/2018,51.7575,52.185001,51.369999,51.997501,50.360447,133789600
6/8/2018,52,52.3125,51.767502,52.267502,50.621956,101701600
7/8/2018,52.330002,52.375,51.689999,51.7775,50.147373,102349600
8/8/2018,51.512501,51.952499,51.130001,51.8125,50.181278,90102000
9/8/2018,52.3825,52.445,51.799999,52.220001,50.575943,93970400
10/8/2018,51.84,52.275002,51.6675,51.8825,50.425297,98444800
13/8/2018,52.327499,52.737499,51.924999,52.217499,50.750893,103563600
14/8/2018,52.540001,52.639999,52.064999,52.4375,50.964718,82992000
15/8/2018,52.305,52.685001,52.0825,52.560001,51.083775,115230400
16/8/2018,52.9375,53.452499,52.8675,53.330002,51.832146,114001600
17/8/2018,53.360001,54.487499,53.290001,54.395,52.867237,141708000
20/8/2018,54.525002,54.794998,53.7775,53.865002,52.352116,121150800
21/8/2018,54.200001,54.297501,53.5075,53.759998,52.250061,104639200
22/8/2018,53.525002,54.09,53.459999,53.762501,52.252495,76072400
23/8/2018,53.662498,54.262501,53.650002,53.872501,52.359406,75532800
24/8/2018,54.150002,54.224998,53.7775,54.040001,52.522209,73905600
27/8/2018,54.287498,54.685001,54.0825,54.485001,52.954708,82100400
28/8/2018,54.752499,55.134998,54.73,54.924999,53.382347,91107200
29/8/2018,55.037498,55.872501,54.852501,55.744999,54.179314,109019200
30/8/2018,55.8125,57.064999,55.599998,56.2575,54.677422,195175200
31/8/2018,56.627499,57.217499,56.5,56.907501,55.309166,173360400
4/9/2018,57.102501,57.294998,56.657501,57.09,55.486542,109560400
5/9/2018,57.247501,57.4175,56.275002,56.717499,55.124504,133332000
6/9/2018,56.557499,56.837502,55.325001,55.775002,54.208473,137160000
7/9/2018,55.462502,56.342499,55.177502,55.325001,53.771114,150479200
10/9/2018,55.237499,55.462502,54.1175,54.5825,53.049461,158066000
11/9/2018,54.502499,56.075001,54.139999,55.962502,54.390709,142996000
12/9/2018,56.235001,56.25,54.959999,55.267502,53.715229,197114800
13/9/2018,55.880001,57.087502,55.642502,56.602501,55.01273,166825600
14/9/2018,56.4375,56.709999,55.630001,55.959999,54.388279,127997200
17/9/2018,55.537498,55.737499,54.317501,54.470001,52.940132,148780400
18/9/2018,54.447498,55.462502,54.279999,54.560001,53.027596,126286800
19/9/2018,54.625,54.904999,53.825001,54.592499,53.059189,108495200
20/9/2018,55.060001,55.57,54.787498,55.0075,53.462528,106435200
21/9/2018,55.195,55.34,54.322498,54.415001,52.886673,384986800
24/9/2018,54.205002,55.314999,54.157501,55.197498,53.64719,110773600
25/9/2018,54.9375,55.705002,54.924999,55.547501,53.987362,98217600
26/9/2018,55.25,55.9375,54.939999,55.105,53.557297,95938800
27/9/2018,55.955002,56.610001,55.884998,56.237499,54.657978,120724800
28/9/2018,56.197498,56.459999,56.005001,56.435001,54.849937,91717600
1/10/2018,56.987499,57.355,56.587502,56.814999,55.219261,94403200
2/10/2018,56.8125,57.5,56.657501,57.32,55.710079,99152800
3/10/2018,57.512501,58.3675,57.445,58.017502,56.387985,114619200
4/10/2018,57.695,58.087502,56.682499,56.997501,55.396641,128168000
5/10/2018,56.990002,57.102501,55.145,56.072498,54.49762,134322000
8/10/2018,55.552502,56.200001,55.049999,55.942501,54.371277,118655600
9/10/2018,55.91,56.817501,55.5625,56.717499,55.124504,107564000
10/10/2018,56.365002,56.587502,54.012501,54.09,52.570805,167962400
11/10/2018,53.630001,54.875,53.080002,53.612499,52.106712,212497600
12/10/2018,55.105,55.720001,54.209999,55.5275,53.967926,161351600
15/10/2018,55.290001,55.4575,54.317501,54.34,52.813778,123164000
16/10/2018,54.732498,55.747501,54.189999,55.537498,53.977646,116736000
17/10/2018,55.575001,55.66,54.834999,55.297501,53.744381,91541600
18/10/2018,54.465,54.935001,53.25,54.005001,52.488186,130325200
19/10/2018,54.514999,55.314999,54.357498,54.827499,53.287582,132314800
22/10/2018,54.947498,55.84,54.735001,55.162498,53.613182,115168400
23/10/2018,53.9575,55.8125,53.674999,55.682499,54.118568,155071200
24/10/2018,55.650002,56.057499,53.634998,53.772499,52.262215,163702000
25/10/2018,54.427502,55.345001,54.1875,54.950001,53.406643,119423200
26/10/2018,53.974998,55.047501,53.1675,54.075001,52.556217,189033600
29/10/2018,54.797501,54.922501,51.522499,53.060001,51.569733,183742000
30/10/2018,52.787498,53.794998,52.317501,53.325001,51.827282,146640000
31/10/2018,54.220001,55.112499,54.154999,54.715,53.178249,153435600
1/11/2018,54.762501,55.59,54.202499,55.555,53.994656,233292800
2/11/2018,52.387501,53.412498,51.357498,51.869999,50.413158,365314800
5/11/2018,51.075001,51.0975,49.5425,50.397499,48.982002,264654800
6/11/2018,50.48,51.18,50.422501,50.942501,49.5117,127531600
7/11/2018,51.4925,52.514999,51.032501,52.487499,51.013309,133697600
8/11/2018,52.494999,52.529999,51.6875,52.122501,50.83532,101450400
9/11/2018,51.387501,51.502499,50.5625,51.1175,49.855137,137463200
12/11/2018,49.75,49.962502,48.447498,48.5425,47.343723,204542000
13/11/2018,47.907501,49.294998,47.862499,48.057499,46.870705,187531600
14/11/2018,48.474998,48.619999,46.482498,46.700001,45.546726,243204000
15/11/2018,47.0975,47.9925,46.724998,47.852501,46.670769,185915200
16/11/2018,47.625,48.7425,47.365002,48.3825,47.187675,147713200
19/11/2018,47.5,47.674999,46.247501,46.465,45.317532,167701200
20/11/2018,44.592499,45.3675,43.877499,44.244999,43.152348,271300800
21/11/2018,44.932499,45.067501,44.137501,44.195,43.103588,124496800
23/11/2018,43.735001,44.150002,43.025002,43.072498,42.008812,94496000
26/11/2018,43.560001,43.737499,42.564999,43.654999,42.576923,179994000
27/11/2018,42.877499,43.692501,42.720001,43.560001,42.484268,165549600
28/11/2018,44.182499,45.322498,43.732498,45.235001,44.117905,184250000
29/11/2018,45.665001,45.700001,44.424999,44.887501,43.778992,167080000
30/11/2018,45.072498,45.0825,44.2575,44.645,43.54248,158126000
3/12/2018,46.115002,46.235001,45.302502,46.205002,45.06395,163210000
4/12/2018,45.237499,45.5975,44.067501,44.172501,43.081646,165377200
6/12/2018,42.939999,43.695,42.605,43.68,42.601311,172393600
7/12/2018,43.372501,43.622501,42.075001,42.122501,41.082272,169126400
10/12/2018,41.25,42.522499,40.8325,42.400002,41.352917,248104000
11/12/2018,42.915001,42.947498,41.75,42.157501,41.116405,189126800
12/12/2018,42.599998,42.98,42.255001,42.275002,41.231007,142510800
13/12/2018,42.622501,43.142502,42.387501,42.737499,41.682083,127594400
14/12/2018,42.25,42.27,41.32,41.369999,40.348351,162814800
17/12/2018,41.362499,42.087502,40.682499,40.985001,39.972862,177151600
18/12/2018,41.345001,41.8825,41.0975,41.517502,40.49221,135366000
19/12/2018,41.5,41.862499,39.772499,40.2225,39.229183,196189200
20/12/2018,40.099998,40.5275,38.825001,39.2075,38.239254,259092000
21/12/2018,39.215,39.540001,37.407501,37.682499,36.751911,382978400
24/12/2018,37.037498,37.887501,36.647499,36.7075,35.800995,148676800
26/12/2018,37.075001,39.307499,36.68,39.2925,38.322155,234330000
27/12/2018,38.959999,39.192501,37.517502,39.037498,38.073456,212468400
28/12/2018,39.375,39.630001,38.637501,39.057499,38.09296,169165600
31/12/2018,39.6325,39.84,39.119999,39.435001,38.46114,140014000
2/1/2019,38.7225,39.712502,38.557499,39.48,38.505024,148158800
3/1/2019,35.994999,36.43,35.5,35.547501,34.66964,365248800
4/1/2019,36.1325,37.137501,35.950001,37.064999,36.149662,234428400
7/1/2019,37.174999,37.2075,36.474998,36.982498,36.069202,219111200
8/1/2019,37.389999,37.955002,37.130001,37.6875,36.756794,164101200
9/1/2019,37.822498,38.6325,37.407501,38.327499,37.380985,180396400
10/1/2019,38.125,38.4925,37.715,38.450001,37.500465,143122800
11/1/2019,38.220001,38.424999,37.877499,38.072498,37.13229,108092800
14/1/2019,37.712502,37.817501,37.305,37.5,36.573921,129756800
15/1/2019,37.567501,38.3475,37.512501,38.267502,37.322472,114843600
16/1/2019,38.27,38.970001,38.25,38.735001,37.778423,122278800
17/1/2019,38.549999,39.415001,38.314999,38.965,38.002739,119284800
18/1/2019,39.375,39.470001,38.994999,39.205002,38.236813,135004000
22/1/2019,39.102501,39.182499,38.154999,38.325001,37.378555,121576000
23/1/2019,38.537498,38.785,37.924999,38.48,37.529724,92522400
24/1/2019,38.5275,38.619999,37.935001,38.174999,37.232254,101766000
25/1/2019,38.869999,39.532501,38.580002,39.439999,38.466007,134142000
28/1/2019,38.947498,39.0825,38.415001,39.075001,38.110027,104768400
29/1/2019,39.0625,39.532501,38.5275,38.669998,37.715031,166348800
30/1/2019,40.8125,41.537498,40.057499,41.3125,40.292267,244439200
31/1/2019,41.5275,42.25,41.139999,41.610001,40.582428,162958400
1/2/2019,41.740002,42.244999,41.482498,41.630001,40.601936,130672400
4/2/2019,41.852501,42.915001,41.82,42.8125,41.755226,125982000
5/2/2019,43.215,43.77,43.087502,43.544998,42.469643,144406400
6/2/2019,43.662498,43.892502,43.212502,43.560001,42.484268,112958400
7/2/2019,43.099998,43.485001,42.584999,42.735001,41.679646,126966800
8/2/2019,42.247501,42.665001,42.105,42.602501,41.728615,95280000
11/2/2019,42.762501,42.802502,42.3125,42.357498,41.48864,83973600
12/2/2019,42.525002,42.75,42.424999,42.7225,41.846161,89134000
13/2/2019,42.8475,43.119999,42.48,42.544998,41.672295,89960800
14/2/2019,42.427502,42.814999,42.345001,42.700001,41.82412,87342800
15/2/2019,42.8125,42.924999,42.4375,42.605,41.73106,98507200
19/2/2019,42.427502,42.860001,42.372501,42.732498,41.855953,75891200
20/2/2019,42.797501,43.330002,42.747501,43.0075,42.125313,104457600
21/2/2019,42.950001,43.092499,42.575001,42.764999,41.887783,68998800
22/2/2019,42.895,43.25,42.845001,43.2425,42.355495,75652800
25/2/2019,43.540001,43.967499,43.487499,43.557499,42.664028,87493600
26/2/2019,43.427502,43.825001,43.2925,43.5825,42.688511,68280800
27/2/2019,43.302502,43.75,43.182499,43.717499,42.820747,111341600
28/2/2019,43.580002,43.727501,43.23,43.287498,42.39957,112861600
1/3/2019,43.57,43.787498,43.2225,43.7425,42.845234,103544800
4/3/2019,43.922501,44.4375,43.4925,43.962502,43.060719,109744800
5/3/2019,43.985001,44,43.634998,43.8825,42.982357,78949600
6/3/2019,43.6675,43.872501,43.485001,43.630001,42.735043,83241600
7/3/2019,43.467499,43.610001,43.005001,43.125,42.240398,99185600
8/3/2019,42.580002,43.267502,42.375,43.227501,42.340797,95997600
11/3/2019,43.872501,44.779999,43.837502,44.724998,43.807579,128044000
12/3/2019,45,45.6675,44.842499,45.227501,44.299774,129870400
13/3/2019,45.5625,45.825001,45.23,45.427502,44.495667,124130000
14/3/2019,45.974998,46.025002,45.639999,45.932499,44.990303,94318000
15/3/2019,46.212502,46.8325,45.935001,46.529999,45.57555,156171600
18/3/2019,46.450001,47.0975,46.447498,47.005001,46.040817,104879200
19/3/2019,47.087502,47.247501,46.48,46.6325,45.675953,126585600
20/3/2019,46.557499,47.372501,46.182499,47.040001,46.075096,124140800
21/3/2019,47.505001,49.0825,47.452499,48.772499,47.772057,204136800
22/3/2019,48.834999,49.422501,47.695,47.762501,46.782772,169630800
25/3/2019,47.877499,47.994999,46.650002,47.185001,46.217113,175381200
26/3/2019,47.915001,48.220001,46.145,46.697498,45.73962,199202000
27/3/2019,47.1875,47.439999,46.637501,47.1175,46.151005,119393600
28/3/2019,47.237499,47.389999,46.8825,47.18,46.212219,83121600
29/3/2019,47.4575,47.52,47.134998,47.487499,46.513416,94256000
1/4/2019,47.91,47.919998,47.095001,47.810001,46.829304,111448000
2/4/2019,47.772499,48.615002,47.762501,48.505001,47.510036,91062800
3/4/2019,48.3125,49.125,48.287498,48.837502,47.835732,93087200
4/4/2019,48.697498,49.092499,48.285,48.922501,47.918972,76457200
5/4/2019,49.112499,49.275002,48.982498,49.25,48.239758,74106400
8/4/2019,49.105,50.057499,49.084999,50.025002,48.998871,103526800
9/4/2019,50.080002,50.712502,49.807499,49.875,48.85194,143072800
10/4/2019,49.669998,50.185001,49.544998,50.154999,49.126194,86781200
11/4/2019,50.212502,50.25,49.610001,49.737499,48.717262,83603200
12/4/2019,49.799999,50.035,49.052502,49.717499,48.697666,111042800
15/4/2019,49.645,49.962502,49.502499,49.807499,48.78582,70146400
16/4/2019,49.865002,50.342499,49.639999,49.8125,48.790722,102785600
17/4/2019,49.884998,50.845001,49.6525,50.782501,49.740826,115627200
18/4/2019,50.779999,51.037498,50.630001,50.965,49.919586,96783200
22/4/2019,50.7075,51.235001,50.584999,51.1325,50.083645,77758000
23/4/2019,51.107498,51.9375,50.974998,51.869999,50.806026,93292000
24/4/2019,51.84,52.119999,51.762501,51.790001,50.727665,70162400
25/4/2019,51.7075,51.939999,51.279999,51.32,50.2673,74172800
26/4/2019,51.224998,51.25,50.529999,51.075001,50.027325,74596400
29/4/2019,51.099998,51.4925,50.965,51.1525,50.103237,88818800
30/4/2019,50.764999,50.849998,49.7775,50.1675,49.138439,186139600
1/5/2019,52.470001,53.827499,52.307499,52.630001,51.550426,259309200
2/5/2019,52.459999,53.162498,52.032501,52.287498,51.214951,127985200
3/5/2019,52.7225,52.959999,52.557499,52.9375,51.85162,83569600
6/5/2019,51.072498,52.209999,50.875,52.119999,51.050892,129772400
7/5/2019,51.470001,51.855,50.2075,50.715,49.674709,155054800
8/5/2019,50.474998,51.334999,50.4375,50.724998,49.684498,105358000
9/5/2019,50.099998,50.419998,49.165001,50.18,49.150684,139634400
10/5/2019,49.355,49.712502,48.192501,49.294998,48.469784,164834800
13/5/2019,46.927502,47.369999,45.712502,46.43,45.65274,229722400
14/5/2019,46.602501,47.424999,46.352501,47.165001,46.375435,146118800
15/5/2019,46.567501,47.9375,46.505001,47.73,46.930973,106178800
16/5/2019,47.477501,48.1175,47.209999,47.52,46.724491,132125600
17/5/2019,46.732498,47.724998,46.689999,47.25,46.459011,131516400
20/5/2019,45.880001,46.087502,45.07,45.772499,45.006248,154449200
21/5/2019,46.305,47,46.174999,46.650002,45.869057,113459200
22/5/2019,46.165001,46.427502,45.637501,45.695,44.930046,118994400
23/5/2019,44.950001,45.134998,44.452499,44.915001,44.163101,146118800
24/5/2019,45.049999,45.535,44.654999,44.7425,43.993488,94858800
28/5/2019,44.73,45.147499,44.477501,44.557499,43.811584,111792800
29/5/2019,44.105,44.837502,44,44.345001,43.602642,113924800
30/5/2019,44.487499,44.807499,44.1675,44.575001,43.828793,84873600
31/5/2019,44.057499,44.497501,43.747501,43.767502,43.034817,108174400
3/6/2019,43.900002,44.48,42.567501,43.325001,42.59972,161584400
4/6/2019,43.860001,44.9575,43.630001,44.91,44.158184,123872000
5/6/2019,46.07,46.247501,45.285,45.634998,44.871044,119093600
6/6/2019,45.77,46.3675,45.537498,46.305,45.529827,90105200
7/6/2019,46.627499,47.98,46.442501,47.537498,46.741699,122737600
10/6/2019,47.952499,48.842499,47.904999,48.145,47.339031,104883600
11/6/2019,48.715,49,48.400002,48.702499,47.887196,107731600
12/6/2019,48.487499,48.9925,48.3475,48.547501,47.734787,73012800
13/6/2019,48.674999,49.197498,48.400002,48.537498,47.724957,86698400
14/6/2019,47.887501,48.397499,47.575001,48.185001,47.378368,75046000
17/6/2019,48.224998,48.740002,48.0425,48.4725,47.661045,58676400
18/6/2019,49.012501,50.072498,48.802502,49.612499,48.781967,106204000
19/6/2019,49.919998,49.970001,49.327499,49.467499,48.639389,84496800
20/6/2019,50.092499,50.1525,49.5075,49.865002,49.030235,86056000
21/6/2019,49.700001,50.212502,49.537498,49.695,48.863079,191202400
24/6/2019,49.634998,50.040001,49.5425,49.645,48.813919,72881600
25/6/2019,49.607498,49.814999,48.822498,48.892502,48.07402,84281200
26/6/2019,49.442501,50.247501,49.337502,49.950001,49.113811,104270000
27/6/2019,50.072498,50.392502,49.892502,49.935001,49.099064,83598800
28/6/2019,49.669998,49.875,49.262501,49.48,48.65168,124442400
1/7/2019,50.7925,51.122501,50.162498,50.387501,49.543983,109012000
2/7/2019,50.352501,50.782501,50.34,50.682499,49.834049,67740800
3/7/2019,50.82,51.110001,50.672501,51.102501,50.247021,45448000
5/7/2019,50.837502,51.27,50.724998,51.057499,50.202774,69062000
8/7/2019,50.202499,50.349998,49.602501,50.005001,49.167892,101354400
9/7/2019,49.799999,50.377499,49.702499,50.310001,49.467785,82312000
10/7/2019,50.462502,50.932499,50.389999,50.807499,49.956955,71588400
11/7/2019,50.827499,51.0975,50.427502,50.4375,49.593155,80767200
12/7/2019,50.612499,51,50.549999,50.825001,49.974163,70380800
15/7/2019,51.022499,51.467499,51,51.302502,50.44368,67789600
16/7/2019,51.147499,51.5275,50.875,51.125,50.269142,67467200
17/7/2019,51.012501,51.272499,50.817501,50.837502,49.986462,56430000
18/7/2019,51,51.470001,50.924999,51.415001,50.554291,74162400
19/7/2019,51.447498,51.625,50.59,50.647499,49.799641,83717200
22/7/2019,50.912498,51.807499,50.9025,51.805,50.937756,89111600
23/7/2019,52.115002,52.227501,51.822498,52.209999,51.335976,73420800
24/7/2019,51.9175,52.287498,51.7925,52.1675,51.294189,59966400
25/7/2019,52.2225,52.310001,51.682499,51.755001,50.888599,55638400
26/7/2019,51.869999,52.432499,51.785,51.935001,51.065586,70475600
29/7/2019,52.115002,52.66,52.110001,52.419998,51.542461,86693600
30/7/2019,52.189999,52.540001,51.827499,52.195,51.321232,135742800
31/7/2019,54.105,55.342499,52.825001,53.259998,52.368397,277125600
1/8/2019,53.474998,54.5075,51.685001,52.107498,51.235191,216071600
2/8/2019,51.3825,51.607498,50.407501,51.005001,50.151157,163448400
5/8/2019,49.497501,49.662498,48.145,48.334999,47.525852,209572000
6/8/2019,49.077499,49.517502,48.509998,49.25,48.425529,143299200
7/8/2019,48.852501,49.889999,48.455002,49.759998,48.926994,133457600
8/8/2019,50.049999,50.8825,49.8475,50.857498,50.006123,108038000
9/8/2019,50.325001,50.689999,49.822498,50.247501,49.594051,98478800
12/8/2019,49.904999,50.512501,49.787498,50.119999,49.468208,89927600
13/8/2019,50.255001,53.035,50.119999,52.2425,51.563107,188874000
14/8/2019,50.790001,51.610001,50.647499,50.6875,50.028328,146189600
15/8/2019,50.865002,51.285,49.9175,50.435001,49.77911,108909600
16/8/2019,51.07,51.790001,50.959999,51.625,50.953636,110481600
19/8/2019,52.654999,53.182499,52.5075,52.587502,51.903625,97654400
20/8/2019,52.720001,53.337502,52.580002,52.59,51.90609,107537200
21/8/2019,53.247501,53.412498,52.900002,53.16,52.468678,86141600
22/8/2019,53.297501,53.610001,52.6875,53.115002,52.424263,89014800
23/8/2019,52.357498,53.012501,50.25,50.66,50.001186,187272000
26/8/2019,51.465,51.797501,51.264999,51.622501,50.951172,104174400
27/8/2019,51.965,52.137501,50.8825,51.040001,50.376244,103493200
28/8/2019,51.025002,51.43,50.830002,51.3825,50.714291,63755200
29/8/2019,52.125,52.330002,51.665001,52.252499,51.572975,83962000
30/8/2019,52.540001,52.612499,51.799999,52.185001,51.506355,84573600
3/9/2019,51.607498,51.744999,51.055,51.424999,50.756233,80092000
4/9/2019,52.0975,52.369999,51.830002,52.297501,51.61739,76752400
5/9/2019,53,53.4925,52.877499,53.32,52.626595,95654800
6/9/2019,53.512501,53.605,53.127499,53.314999,52.621658,77449200
9/9/2019,53.709999,54.110001,52.767502,53.5425,52.846199,109237600
10/9/2019,53.465,54.195,52.927502,54.174999,53.47047,127111600
11/9/2019,54.517502,55.927502,54.432499,55.897499,55.17057,177158400
